日期,收支类型,金额,类别,二级分类,账户,账本,退款,优惠,备注,标签,报销账户,报销金额,报销明细,多币种,地址,创建用户,其他,附件1,附件2,附件3,附件4,附件5
2026-03-16 20:47,支出,-30.10 ,购物,护肤,♑️银联,日常账本,,,×5,"周期生活, 护肤, 消耗品, 面膜, 英诺B5面膜",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2026-03-16 11:52,支出,-15.00 ,购物,电子产品,♑️银联,日常账本,,,19V1.3A电源  ¥15,"电源线, 波动生活",王习术老师,15,"2026/04/02中国银行1721到账15.0
",,北京市海淀区东升(地区)镇荷清路,,,,,,,
2026-03-16 10:00,支出,-10.11 ,饮食,,建设银行,日常账本,,,,"麦当劳, 周期生活",,,,,北京市海淀区清华园街道清华园街道16区,,,,,,,
2026-03-16 09:36,支出,-9.53 ,饮食,水果,♑️银联,日常账本,,,北京尧地农业科技发展有限公司,"周期生活, 消耗品, 香蕉",,,,,北京市海淀区清华园街道清华大学澜园商业区步行街,,,查看附件,,,,
2026-03-16 08:04,支出,-0.01 ,购物,,♑️银联,日常账本,,,,"鞋拔子, 消费",,,,,北京市海淀区清华园街道清华路,,,,,,,
2026-03-15 19:31,支出,-20.76 ,饮食,,♑️银联,日常账本,,,订单金额,"外卖, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-15 18:52,支出,-324.15 ,购物,,♑️银联,日常账本,,5.00,12W普瑞护眼1476l...  ¥127.81,台灯,王习术老师,324.15,"2026/04/02中国银行1721到账324.15
",,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-15 18:29,收入,17.42 ,其他,羊毛,建设银行,日常账本,,,,"京东, 波动收入",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-15 18:06,支出,-100.04 ,购物,电子产品,♑️银联,日常账本,,,,"快充充电头, 波动生活, 67w",王习术老师,100.04,"2026/04/02中国银行1721到账100.04
",,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-15 13:56,收入,10.00 ,收入,其他,微信钱包,日常账本,,,,"波动收入, 三脚架",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-15 12:25,支出,-3.50 ,饮食,饮料零食,校园卡,日常账本,,,,"消费, 红豆芋圆",,,,,,,,,,,,
2026-03-15 12:09,支出,-12.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道荷清路,,,,,,,
2026-03-15 11:31,收入,260.00 ,收入,副业,微信钱包,日常账本,,,,"家教, 波动收入, 上地初一",,,,,北京市海淀区学院路街道双清路30号,,,,,,,
2026-03-15 11:30,支出,-10.00 ,生活,电费,♑️银联,日常账本,,,铁塔能源有限公司,"周期生活, 白, 电动车充电",,,,,北京市海淀区学院路街道双清路30号,,,,,,,
2026-03-15 09:50,支出,-0.20 ,课学,,♑️银联,日常账本,,,清华大学,"党费, 周期生活",,,,,上地西里,,,,,,,
2026-03-15 08:44,收入,0.62 ,其他,羊毛,♑️visa🇺🇸,日常账本,,,,波动收入,,,,$ 0.09,,,,,,,,
2026-03-15 08:23,支出,-1.86 ,购物,日用品,♑️银联,日常账本,,,,"保鲜袋, 周期生活, 消耗品",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-14 20:30,支出,-50.00 ,生活,话费网费,♑️银联,日常账本,,,二舟贸易有限公司,"周期生活, 白, 少数人, vpn",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-14 18:36,支出,-11.45 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,,,,,,,,
2026-03-14 15:57,收入,0.06 ,副业,理财盈利,电子产品（ksc）,日常账本,,,,波动收入,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-14 13:13,支出,-3.00 ,生活,水费,♑️银联,日常账本,,,华清捷利,"洗衣服, 周期生活, 白",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-14 10:20,支出,-33.00 ,饮食,水果,♑️银联,日常账本,3,,,"周期生活, 消耗品, 明日见",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-14 01:03,支出,-1.89 ,购物,,交通银行,日常账本,,,,"床边筐, 消费",,,,,清华大学,,,,,,,
2026-03-13 23:26,支出,-38.90 ,生活,,中国银行1721,日常账本,,,,"洗衣服, 干洗, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-13 22:51,支出,-6.30 ,交通,🚇,北京一卡通,日常账本,,,北京一卡通 账户余额补齐,"白, 消费, 26.3沈阳",,,,,,,,,,,,
2026-03-13 22:51,支出,-5.00 ,交通,🚇,北京一卡通,日常账本,,,,"白, 26.3沈阳, 消费",,,,,北京市海淀区学院路街道双清路甲1号,,,,,,,
2026-03-13 18:29,支出,-2.00 ,饮食,,交通银行,日常账本,,,沈阳咱妈烀饼铁锅炖,"周期生活, 26.3沈阳",,,,,辽宁省沈阳市和平区太原街街道民族南街5号,,,,,,,
2026-03-13 16:54,支出,-13.00 ,饮食,饮料零食,交通银行,日常账本,,,,"消费, 26.3沈阳",,,,,辽宁省沈阳市和平区太原街街道民族南街5号,,,,,,,
2026-03-13 16:46,支出,-96.00 ,饮食,,♑️银联,日常账本,,,美团平台商户,"周期生活, 吃好喝好, 26.3沈阳",,,,,辽宁省沈阳市和平区太原街街道民族南街5号,,,,,,,
2026-03-13 14:08,支出,-2.00 ,医疗,医院,微信钱包,日常账本,,,清华大学,"过敏源, 波动生活",,,,,世纪情缘,,,,,,,
2026-03-13 12:21,支出,-480.00 ,娱乐,演出,旅游（苏黎世）,日常账本,,,,"张杰, 演唱会, 消费, 26.4张杰演唱会",,,,,辽宁省沈阳市和平区北市场街道金廊商圈北三经街10号,,,,,,,
2026-03-13 11:46,支出,-0.01 ,购物,日用品,♑️银联,日常账本,,,,"抽纸, 周期生活, 消耗品",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-13 10:44,支出,-22.42 ,宠物,保险,建设银行,日常账本,,,,"泥石流, 周期生活",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-13 10:44,支出,-22.42 ,宠物,保险,建设银行,日常账本,,,,"皮蛋, 周期生活",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-13 10:32,支出,-16.99 ,饮食,,♑️银联,日常账本,,,订单金额,"外卖, 周期生活, 麻辣拌, 26.3沈阳",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-12 22:53,支出,-258.00 ,交通,🚅,旅游（苏黎世）,日常账本,,,,"沈阳-北京, 消费, 26.3沈阳",,,,,辽宁省沈阳市沈河区皇城街道朝阳街6,,,,,,,
2026-03-12 22:14,支出,-105.76 ,娱乐,,旅游（苏黎世）,日常账本,,0.15,,"搓澡, 消费, 红, 26.3沈阳",,,,,辽宁省沈阳市皇姑区新乐街道泰山路18号,,,,,,,
2026-03-12 22:01,支出,-5.40 ,交通,🚇,北京一卡通,日常账本,,,,"白, 26.3沈阳, 消费",,,,,辽宁省沈阳市皇姑区新乐街道泰山路18号,,,,,,,
2026-03-12 16:19,支出,-49.60 ,饮食,,♑️银联,日常账本,,,订单金额,"外卖, 周期生活, 卷饭家族, 26.3沈阳",,,,,辽宁省沈阳市沈河区皇城街道沈阳路171号,,,,,,,
2026-03-12 15:09,支出,-50.00 ,娱乐,景点,交通银行,日常账本,,,同程旅行,"沈阳故宫, 消费, 黑, 26.3沈阳",,,,,辽宁省沈阳市沈河区皇城街道沈阳路118号,,,,,,,
2026-03-12 12:19,支出,-177.00 ,饮食,,♑️银联,日常账本,,,,"周期生活, 吃好喝好, 长顺参鸡汤, 白, 26.3沈阳",,,,,辽宁省沈阳市和平区北市场街道西塔韩国风情街西塔街77号,,,,,,,
2026-03-12 11:49,支出,-5.20 ,交通,🚍,北京一卡通,日常账本,,,,"白, 周期生活, 26.3沈阳",,,,,辽宁省沈阳市沈河区皇城街道北顺城路45号,,,,,,,
2026-03-12 01:25,支出,-0.15 ,购物,,♑️银联,日常账本,,,,"胸贴, 波动生活",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-11 20:28,收入,20.00 ,其他,羊毛,♑️银联,日常账本,,,,"积分, 波动收入, 26.3沈阳",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-11 19:58,支出,-29.00 ,娱乐,演出,♑️银联,日常账本,,,南风大剧院,"消费, 26.3沈阳",,,,,辽宁省沈阳市和平区南湖街道文艺路36号,,,,,,,
2026-03-11 19:44,支出,-22.00 ,饮食,水果,交通银行,日常账本,,,,"消耗品, 丹东草莓, 消费, 26.3沈阳",,,,,辽宁省沈阳市沈河区风雨坛街道彩塔街2号楼,,,,,,,
2026-03-11 19:15,支出,-5.00 ,饮食,饮料零食,交通银行,日常账本,,,彩塔炒焖子（**玲）,"消费, 冻梨, 26.3沈阳",,,,,辽宁省沈阳市沈河区风雨坛街道西滨河路46号,,,,,,,
2026-03-11 19:05,支出,-10.00 ,饮食,,微信钱包,日常账本,,,彩塔炒焖子（**玲）,"周期生活, 26.3沈阳",,,,,辽宁省沈阳市沈河区风雨坛街道西滨河路46号,,,,,,,
2026-03-11 18:51,支出,-10.00 ,饮食,,微信钱包,日常账本,,,芝士烤冷面丨肠粉（**涛）,"周期生活, 26.3沈阳",,,,,辽宁省沈阳市沈河区风雨坛街道金廊商圈南一经街105号,,,,,,,
2026-03-11 18:30,支出,-2.00 ,交通,🚍,北京一卡通,日常账本,,,,"白, 周期生活, 26.3沈阳",,,,,辽宁省沈阳市沈河区朱剪炉街道西顺城街58甲,,,,,,,
2026-03-11 18:06,支出,-8.00 ,饮食,饮料零食,交通银行,日常账本,,,,"糖葫芦, 消费, 26.3沈阳",,,,,辽宁省沈阳市沈河区皇城街道中街路200号,,,,,,,
2026-03-11 12:39,支出,-16.00 ,饮食,饮料零食,交通银行,日常账本,,,700CC(东中街步行街内店),"消费, 26.3沈阳",,,,,辽宁省沈阳市大东区大北街道北顺城路176号,,,,,,,
2026-03-11 11:29,支出,-19.90 ,饮食,,🔵生活（小荷包）,日常账本,,,,"周期生活, 26.3沈阳",,,,,辽宁省沈阳市大东区大北街道北顺城路184号,,,,,,,
2026-03-11 07:02,支出,-5.00 ,交通,🚅,北京一卡通,日常账本,,,,"26.3沈阳, 消费",,,,,北京市朝阳区东风(地区)乡辛庄二街,,,,,,,
2026-03-11 06:27,收入,0.05 ,副业,理财盈利,交通银行,日常账本,,,,波动收入,,,,,,,,,,,,
2026-03-11 06:26,收入,0.18 ,副业,理财盈利,电子产品（ksc）,日常账本,,,,波动收入,,,,,,,,,,,,
2026-03-11 06:26,收入,0.27 ,副业,理财盈利,旅游（苏黎世）,日常账本,,,,波动收入,,,,,,,,,,,,
2026-03-11 05:29,支出,-0.60 ,购物,,♑️银联,日常账本,,,,"s钩, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-10 22:42,收入,260.00 ,收入,副业,微信钱包,日常账本,,,,"家教, 波动收入, 上地初一",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-10 18:07,支出,-18.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-10 14:48,支出,-55.66 ,其他,平账,♑️银联,日常账本,,,♑️银联 账户余额补齐,波动生活,,,,,,,,,,,,
2026-03-10 13:15,收入,13.00 ,其他,羊毛,工商银行,日常账本,,,,"波动收入, 26.3沈阳, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-10 13:15,支出,-276.00 ,生活,住宿,♑️银联,日常账本,,,,"26.3沈阳, 消费",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2026-03-10 13:14,收入,268.00 ,其他,羊毛,充值卡,日常账本,,,,"积分, 波动收入, 26.3沈阳, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-10 13:14,支出,-268.00 ,交通,🚅,充值卡,日常账本,,,,"26.3沈阳, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-10 12:19,支出,-9.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-10 10:13,支出,-17.38 ,购物,,微信钱包,日常账本,,,,"桌帘, 波动生活",,,,,北京市海淀区清华园街道至善路,,,,,,,
2026-03-10 08:47,支出,-0.30 ,购物,日用品,♑️银联,日常账本,,,,"酒精棉片, 周期生活, 消耗品",,,,,北京市海淀区清华园街道新民路,,,,,,,
2026-03-10 07:45,支出,-16.40 ,购物,,微信钱包,日常账本,2,,,"早餐杯, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2026-03-10 06:25,支出,-2.94 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,"周期生活, 白",,,,,,,,,,,,
2026-03-09 18:51,支出,-17.00 ,饮食,,♑️银联,日常账本,,,清华紫荆店,"周期生活, 烤冷面",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-09 18:13,收入,0.02 ,其他,羊毛,微信钱包,日常账本,,,泽轩的红包,波动收入,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-09 13:07,支出,-2.00 ,生活,水费,♑️银联,日常账本,,,华清捷利,"洗衣服, 周期生活, 白",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-09 12:02,收入,50.00 ,其他,羊毛,♑️银联,日常账本,,,♑️银联 转账优惠,"波动收入, 积分",,,,,,,,,,,,
2026-03-09 12:01,支出,-31.88 ,饮食,,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,,,,,,,,
2026-03-09 08:06,支出,-0.17 ,医疗,,♑️银联,日常账本,,,,"创口贴, 周期生活",,,,,北京市海淀区清华园街道清华路,,,,,,,
2026-03-08 19:53,支出,-7.00 ,课学,运动健身,交通银行,日常账本,,,清华大学,"游泳, 消费, 运动",,,,,清华大学,,,,,,,
2026-03-08 12:26,支出,-17.90 ,饮食,,♑️银联,日常账本,,,订单金额,"外卖, 周期生活, 超级碗",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-08 12:04,支出,-9.10 ,医疗,买药,♑️银联,日常账本,0.4,,,"999, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-07 22:41,支出,-61.86 ,饮食,,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,,,,,,,,
2026-03-07 18:31,支出,-27.97 ,饮食,水果,建设银行,日常账本,,,苹果好贵 北京尧地农业科技发展有限公司,"消耗品, 周期生活, 苹果, 香蕉",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-07 09:23,支出,-0.98 ,购物,,🔵生活（小荷包）,日常账本,,,,"s钩, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-06 23:59,支出,-0.22 ,饮食,,♑️银联,日常账本,,,,"矿泉水, 周期生活",,,,,,,,,,,,
2026-03-06 22:04,支出,-9.45 ,购物,日用品,充值卡,日常账本,,,,"牙膏, 消耗品, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-06 17:30,支出,-18.00 ,饮食,,校园卡,日常账本,,,微辣,"周期生活, 猪脚饭, 听涛",,,,,北京市海淀区清华园街道至善路,,,,,,,
2026-03-06 12:43,支出,-423.00 ,购物,穿戴,微信钱包,日常账本,,,,"拉夫劳伦, 消费",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-06 12:42,收入,423.00 ,其他,报销,微信钱包,日常账本,,,,"波动收入, 妈妈",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-06 11:35,收入,"1,500.00 ",收入,主业,中国银行1721,日常账本,,,,"王习术, 周期收入",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-05 17:47,支出,-2.00 ,生活,电费,♑️银联,日常账本,,,铁塔能源有限公司,"周期生活, 白, 电动车充电",,,,,北京市海淀区学院路街道双清路30号,,,,,,,
2026-03-05 17:20,支出,-9.25 ,交通,🚇,北京一卡通,日常账本,,,北京一卡通 账户余额补齐,"白, 消费, 26.3故宫大雪",,,,,,,,,,,,
2026-03-05 12:30,支出,-128.00 ,饮食,,♑️银联,日常账本,,,寿司郎北京西单大悦城店,"吃好喝好, 周期生活, 26.3故宫大雪",,,,,北京市西城区金融街街道西单北大街131-北门,,,,,,,
2026-03-05 09:54,收入,88.50 ,其他,羊毛,众安收入🇭🇰,日常账本,,,,波动收入,,,,HK$ 100,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-05 09:37,支出,-3.10 ,购物,穿戴,交通银行,日常账本,,,,"消费, 发夹",,,,,北京市海淀区学院路街道G110辅路,,,,,,,
2026-03-04 23:59,收入,14.80 ,其他,羊毛,众安收入🇭🇰,日常账本,,,,波动收入,,,,HK$ 16.72,清华大学,,,,,,,
2026-03-04 22:05,支出,-40.00 ,娱乐,景点,交通银行,日常账本,,,故宫博物院,"消费, 26.3故宫大雪",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-04 19:27,支出,-7.00 ,课学,运动健身,交通银行,日常账本,,,清华大学,"消费, 运动, 游泳",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-04 15:25,支出,-16.00 ,生活,会员,♑️银联,日常账本,,,,"滴答清单, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-04 13:17,支出,-3.00 ,生活,水费,♑️银联,日常账本,,,华清捷利,"洗衣服, 白, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-04 13:02,支出,-63.32 ,饮食,,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,,,,,,,,
2026-03-04 13:01,支出,-5.23 ,购物,,♑️银联,日常账本,,,,"车筐罩, 波动生活",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-04 12:38,支出,-12.95 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,,,,,,,,
2026-03-04 09:51,支出,-0.10 ,购物,日用品,♑️银联,日常账本,,,,"抽纸, 周期生活, 消耗品",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-04 00:16,支出,-46.00 ,饮食,,微信钱包,日常账本,,,,"烧烤, 消费, 26.3圆明园灯会",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-04 00:16,支出,-85.00 ,饮食,,微信钱包,日常账本,,,,"吃好喝好, 火锅, 周期生活, 26.3圆明园灯会",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-03 23:59,支出,-3.00 ,交通,,北京一卡通,日常账本,,,,"周期生活, 26.3圆明园灯会",,,,,北京市海淀区学院路街道双清路甲1号,,,,,,,
2026-03-03 20:19,支出,-123.00 ,娱乐,景点,交通银行,日常账本,,,,"消费, 圆明园, 26.3圆明园灯会",,,,,北京市海淀区青龙桥街道清华西路28号,,,,,,,
2026-03-03 13:58,支出,-10.83 ,购物,,♑️银联,日常账本,,,,"手机膜, 周期生活",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2026-03-03 08:38,支出,-0.10 ,购物,日用品,♑️银联,日常账本,,,,"抽纸, 周期生活, 消耗品",,,,,北京市海淀区清华园街道新民路,,,,,,,
2026-03-02 14:07,支出,-0.10 ,购物,日用品,♑️银联,日常账本,,,,"抽纸, 周期生活, 消耗品",,,,,北京市海淀区燕园街道临湖路,,,,,,,
2026-03-02 14:00,支出,-5.04 ,生活,电费,众安收入🇭🇰,日常账本,,,,"电动车充电, 白, 周期生活",,,,HK$ 5.74,北京市海淀区燕园街道求知路,,,,,,,
2026-03-01 19:21,支出,-42.20 ,购物,,众安收入🇭🇰,日常账本,,,,"卡套, muji, 周期生活",,,,HK$ 48.5,北京市海淀区北太平庄街道新街口外大街乙25号,,,,,,,
2026-03-01 10:05,收入,560.00 ,收入,主业,中国银行1721,日常账本,,,,"周期收入, 北京低保, 国家低保",,,,,,,,,,,,
2026-03-01 08:59,支出,-0.10 ,购物,日用品,♑️银联,日常账本,,,,"抽纸, 周期生活, 消耗品",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-01 08:34,收入,"2,000.00 ",主业,生活费,中国银行1721,日常账本,,,,周期收入,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2026-03-01 08:34,支出,-9.00 ,生活,话费网费,流量卡,日常账本,20,,,"话费, 周期生活, 白",,,,,,,,,,,,
2026-03-01 00:00,支出,-5.00 ,生活,话费网费,180电话卡,日常账本,,,,"话费, 周期生活, 白",,,,,,,,,,,,
2026-02-28 23:59,收入,149.82 ,主业,生活费,亲情卡（微信）,日常账本,,,,周期收入,,,,,,,,,,,,
2026-02-28 23:59,支出,-24.69 ,饮食,,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,,,,,,,,
